,year,crop_name,county,harvested_acres,production,yield,key_crop_name,price_per_unit,value
3386,2010,PERSIMMONS ,Sum of Others ,363,2862,7.88,Other Tree Crops,,
3387,2010,PERSIMMONS , State Totals,2545,19271,7.57,Other Tree Crops,,
3388,2010,PISTACHIOS ,Butte ,487,477,0.98,Pistachios,,
3389,2010,PISTACHIOS ,Fresno ,26700,44900,1.68,Pistachios,,
3390,2010,PISTACHIOS ,Glenn ,1270,923,0.73,Pistachios,,
3391,2010,PISTACHIOS ,Kern ,51800,120000,2.32,Pistachios,,
3392,2010,PISTACHIOS ,Kings ,11200,15700,1.4,Pistachios,,
3393,2010,PISTACHIOS ,Madera ,28000,48700,1.74,Pistachios,,
3394,2010,PISTACHIOS ,Merced ,4450,8260,1.86,Pistachios,,
3395,2010,PISTACHIOS ,San Bernardino ,223,56,0.25,Pistachios,,
3396,2010,PISTACHIOS ,Tehama ,181,177,0.98,Pistachios,,
3397,2010,PISTACHIOS ,Tulare ,21200,29900,1.41,Pistachios,,
3398,2010,PISTACHIOS ,Sum of Others ,87,119,1.37,Pistachios,,
3399,2010,PISTACHIOS , State Totals,145598,269212,1.85,Pistachios,,
3400,2010,PLUMCOTS ,Fresno ,1150,11800,10.26,Plums,,
3401,2010,PLUMCOTS ,Sum of Others ,187,838,4.48,Plums,,
3402,2010,PLUMCOTS , State Totals,1337,12638,9.45,Plums,,
3403,2010,PLUMS ,Contra Costa ,36,125,3.47,Plums,,
3404,2010,PLUMS ,El Dorado ,52,58,1.12,Plums,,
3405,2010,PLUMS ,Fresno ,14500,153000,10.55,Plums,,
3406,2010,PLUMS ,Kern ,2250,23900,10.62,Plums,,
3407,2010,PLUMS ,Kings ,2670,13600,5.09,Plums,,
3408,2010,PLUMS ,Placer ,97,331,3.41,Plums,,
3409,2010,PLUMS ,Tulare ,12600,71900,5.71,Plums,,
3410,2010,PLUMS ,Sum of Others ,412,2917,7.08,Plums,,
3411,2010,PLUMS , State Totals,32617,265831,8.15,Plums,,
3412,2010,PLUMS DRIED ,Butte ,10800,31300,2.9,Plums,,
3413,2010,PLUMS DRIED ,Colusa ,1180,2240,1.9,Plums,,
3414,2010,PLUMS DRIED ,Fresno ,2430,5620,2.31,Plums,,
3415,2010,PLUMS DRIED ,Glenn ,6820,14660,2.15,Plums,,
3416,2010,PLUMS DRIED ,Madera ,1100,3980,3.62,Plums,,
3417,2010,PLUMS DRIED ,Merced ,1710,3750,2.19,Plums,,
3418,2010,PLUMS DRIED ,Placer ,152,354,2.33,Plums,,
3419,2010,PLUMS DRIED ,Solano ,1060,2520,2.38,Plums,,
3420,2010,PLUMS DRIED ,Sutter ,18600,38100,2.05,Plums,,
3421,2010,PLUMS DRIED ,Tehama ,8310,18700,2.25,Plums,,
3422,2010,PLUMS DRIED ,Tulare ,3970,9850,2.48,Plums,,
3423,2010,PLUMS DRIED ,Yolo ,2090,5640,2.7,Plums,,
3424,2010,PLUMS DRIED ,Yuba ,9470,23100,2.44,Plums,,
